StationName,DateTime,Temp_C,Rh_percent,Rn_mm,Mx_Spd_kph,Dir_deg
FWx Martins Gulch,2019-03-21 11:00,15.2,46,0,6,213
FWx Martins Gulch,2019-03-21 11:15,15.5,44,0,6.3,247
FWx Martins Gulch,2019-03-21 11:30,16,47,0,5.3,198
FWx Martins Gulch,2019-03-21 11:45,16.2,47,0,7.1,155
FWx Martins Gulch,2019-03-21 12:00,16.2,50,0,6.9,138
FWx Martins Gulch,2019-03-21 12:15,16,49,0,9.2,112
FWx Martins Gulch,2019-03-21 12:30,15.6,49,0,11,138
FWx Martins Gulch,2019-03-21 12:45,15.9,47,0,9,126
FWx Martins Gulch,2019-03-21 13:00,15.8,46,0,10.6,124
FWx Martins Gulch,2019-03-21 13:15,15.7,45,0,10.1,118
FWx Martins Gulch,2019-03-21 13:30,15.9,40,0,8.7,100
FWx Martins Gulch,2019-03-21 13:45,16.2,42,0,9,126
FWx Martins Gulch,2019-03-21 14:00,16,41,0,9.9,118
FWx Martins Gulch,2019-03-21 14:15,16.2,45,0,7.9,124
FWx Martins Gulch,2019-03-21 14:30,15.5,47,0,8.3,133
FWx Martins Gulch,2019-03-21 14:45,15.2,48,0,7.6,160
FWx Martins Gulch,2019-03-21 15:00,15.6,48,0,9.2,237
FWx Martins Gulch,2019-03-21 15:15,15.1,46,0,11.6,247
FWx Martins Gulch,2019-03-21 15:30,14.7,46,0,12.8,244
FWx Martins Gulch,2019-03-21 15:45,14.7,48,0,10.5,239
FWx Martins Gulch,2019-03-21 16:00,14.1,52,0,12.3,241
FWx Martins Gulch,2019-03-21 16:15,13.7,48,0,11.4,246
FWx Martins Gulch,2019-03-21 16:30,12.9,53,0,12.3,250
FWx Martins Gulch,2019-03-21 16:45,12.3,57,0,11.1,265
FWx Martins Gulch,2019-03-21 17:00,11.9,60,0,11.7,272
FWx Martins Gulch,2019-03-21 17:15,10.7,70,0,18,244
FWx Martins Gulch,2019-03-21 17:30,9.3,79,0,17.8,255
FWx Martins Gulch,2019-03-21 17:45,8.2,85,0,18,254
FWx Martins Gulch,2019-03-21 18:00,8,85,0,14.4,268
FWx Martins Gulch,2019-03-21 18:15,8,83,0,13.8,275
FWx Martins Gulch,2019-03-21 18:30,7.8,84,0,12.8,277
FWx Martins Gulch,2019-03-21 18:45,7.5,85,0,13.4,280
FWx Martins Gulch,2019-03-21 19:00,7.3,87,0,12.8,280
FWx Martins Gulch,2019-03-21 19:15,7.1,88,0,10.8,284
FWx Martins Gulch,2019-03-21 19:30,7.1,89,0,12.4,282
FWx Martins Gulch,2019-03-21 19:45,6.9,91,0,10.4,289
FWx Martins Gulch,2019-03-21 20:00,6.8,91,0,10.6,288
FWx Martins Gulch,2019-03-21 20:15,6.9,90,0,11.9,284
FWx Martins Gulch,2019-03-21 20:30,6.8,90,0,11.1,284
FWx Martins Gulch,2019-03-21 20:45,6.8,90,0,11.1,280
FWx Martins Gulch,2019-03-21 21:00,6.7,90,0,9.4,285
FWx Martins Gulch,2019-03-21 21:15,6.7,90,0,10.8,282
FWx Martins Gulch,2019-03-21 21:30,6.5,90,0,9.7,279
FWx Martins Gulch,2019-03-21 21:45,6.4,90,0,9.9,277
FWx Martins Gulch,2019-03-21 22:00,6.3,90,0,8.9,273
FWx Martins Gulch,2019-03-21 22:15,6.2,91,0,9,273
FWx Martins Gulch,2019-03-21 22:30,6.5,87,0,8.6,290
FWx Martins Gulch,2019-03-21 22:45,6.6,86,0,7.4,283
FWx Martins Gulch,2019-03-21 23:00,6.8,83,0,6.3,286
FWx Martins Gulch,2019-03-21 23:15,7,82,0,6.8,269
FWx Martins Gulch,2019-03-21 23:30,6.9,83,0,7.5,287
FWx Martins Gulch,2019-03-21 23:45,6.6,85,0,6.2,267
FWx Martins Gulch,2019-03-22 0:00,6.6,83,0,6.9,281
FWx Martins Gulch,2019-03-22 0:15,6.6,82,0,7.2,258
FWx Martins Gulch,2019-03-22 0:30,6.3,83,0,7.6,270
FWx Martins Gulch,2019-03-22 0:45,6,85,0,5.2,280
FWx Martins Gulch,2019-03-22 1:00,5.7,87,0,5.8,275
FWx Martins Gulch,2019-03-22 1:15,5.5,89,0,5.2,266
FWx Martins Gulch,2019-03-22 1:30,5.3,89,0,6.8,279
FWx Martins Gulch,2019-03-22 1:45,5.1,91,0,6.9,281
FWx Martins Gulch,2019-03-22 2:00,5.1,91,0,6.7,276
FWx Martins Gulch,2019-03-22 2:15,5.4,87,0,6.6,272
FWx Martins Gulch,2019-03-22 2:30,5.3,89,0,5.7,262
FWx Martins Gulch,2019-03-22 2:45,4.8,92,0,4,299
FWx Martins Gulch,2019-03-22 3:00,4.6,93,0,3.7,245
FWx Martins Gulch,2019-03-22 3:15,4.5,93,0,3.4,254
FWx Martins Gulch,2019-03-22 3:30,4.5,93,0,2,248
FWx Martins Gulch,2019-03-22 3:45,4.3,94,0,3,241
FWx Martins Gulch,2019-03-22 4:00,4.1,95,0,2.4,241
FWx Martins Gulch,2019-03-22 4:15,3.6,95,0,0.1,251
FWx Martins Gulch,2019-03-22 4:30,3.3,97,0,3.5,260
FWx Martins Gulch,2019-03-22 4:45,3,97,0,4.9,253
FWx Martins Gulch,2019-03-22 5:00,2.7,96,0,6.9,288
FWx Martins Gulch,2019-03-22 5:15,3.1,91,0,5.3,296
FWx Martins Gulch,2019-03-22 5:30,2.7,92,0,6,291
FWx Martins Gulch,2019-03-22 5:45,2.2,95,0,4.9,277
FWx Martins Gulch,2019-03-22 6:00,2.1,94,0,3.9,239
FWx Martins Gulch,2019-03-22 6:15,1.8,95,0,0.2,230
FWx Martins Gulch,2019-03-22 6:30,1.7,96,0,3,242
FWx Martins Gulch,2019-03-22 6:45,1.5,93,0,6.1,235
FWx Martins Gulch,2019-03-22 7:00,1.8,92,0,5.3,227
FWx Martins Gulch,2019-03-22 7:15,2.1,89,0,4.9,236
FWx Martins Gulch,2019-03-22 7:30,2.9,86,0,5.4,231
FWx Martins Gulch,2019-03-22 7:45,3.9,80,0,5.6,231
FWx Martins Gulch,2019-03-22 8:00,5.2,76,0,4.9,244
FWx Martins Gulch,2019-03-22 8:15,6.7,70,0,3.2,260
FWx Martins Gulch,2019-03-22 8:30,8.5,64,0,2.4,206
FWx Martins Gulch,2019-03-22 8:45,9.4,63,0,9.3,107
FWx Martins Gulch,2019-03-22 9:00,9.4,66,0,8.8,110
FWx Martins Gulch,2019-03-22 9:15,9.9,62,0,7.4,117
FWx Martins Gulch,2019-03-22 9:30,10.3,62,0,7.7,118
FWx Martins Gulch,2019-03-22 9:45,10,64,0,9.7,110
FWx Martins Gulch,2019-03-22 10:00,10.3,64,0,7.1,114
FWx Martins Gulch,2019-03-22 10:15,10.8,63,0,9.1,118
FWx Martins Gulch,2019-03-22 10:30,10.6,68,0,12.3,84
FWx Martins Gulch,2019-03-22 10:45,11,66,0,10.7,95
FWx Martins Gulch,2019-03-22 11:00,11,67,0,12.2,105
FWx Martins Gulch,2019-03-22 11:15,11.1,68,0,11.7,115
FWx Martins Gulch,2019-03-22 11:30,12,61,0,7.1,55
FWx Martins Gulch,2019-03-22 11:45,12.1,64,0,8.1,84
FWx Martins Gulch,2019-03-22 12:00,12.1,65,0,11.8,95
FWx Martins Gulch,2019-03-22 12:15,11.9,64,0,13.5,115
FWx Martins Gulch,2019-03-22 12:30,11.7,64,0,13,104
FWx Martins Gulch,2019-03-22 12:45,10.5,68,0,12.5,106
FWx Martins Gulch,2019-03-22 13:00,10.8,66,0,8,109
FWx Martins Gulch,2019-03-22 13:15,11.1,65,0,7.4,94
FWx Martins Gulch,2019-03-22 13:30,10.2,73,0,11.9,77
FWx Martins Gulch,2019-03-22 13:45,9.5,73,0,11.7,74
FWx Martins Gulch,2019-03-22 14:00,9.5,73,0,9.9,69
FWx Martins Gulch,2019-03-22 14:15,9.5,72,0,8.4,70
FWx Martins Gulch,2019-03-22 14:30,9.6,70,0,6.8,89
FWx Martins Gulch,2019-03-22 14:45,9.7,70,0,3.6,80
FWx Martins Gulch,2019-03-22 15:00,9.9,69,0,3.6,73
FWx Martins Gulch,2019-03-22 15:15,10,71,0,4.4,29
FWx Martins Gulch,2019-03-22 15:30,9.8,71,0,4.4,183
FWx Martins Gulch,2019-03-22 15:45,9.6,74,0,3.6,265
FWx Martins Gulch,2019-03-22 16:00,9.3,75,0,4.9,262
FWx Martins Gulch,2019-03-22 16:15,9.3,76,0,6.3,284
FWx Martins Gulch,2019-03-22 16:30,9.4,74,0,5.8,292
FWx Martins Gulch,2019-03-22 16:45,9.5,72,0,5.6,309
FWx Martins Gulch,2019-03-22 17:00,9.5,72,0,7.5,283
FWx Martins Gulch,2019-03-22 17:15,9.4,72,0,6.6,266
FWx Martins Gulch,2019-03-22 17:30,9.3,70,0,7.4,254
FWx Martins Gulch,2019-03-22 17:45,9.3,71,0,9.9,234
FWx Martins Gulch,2019-03-22 18:00,9.1,75,0,16.7,236
FWx Martins Gulch,2019-03-22 18:15,7.6,88,0,14.7,238
FWx Martins Gulch,2019-03-22 18:30,7,92,0,14.1,240
FWx Martins Gulch,2019-03-22 18:45,6.9,90,0,14.6,238
FWx Martins Gulch,2019-03-22 19:00,6.7,89,0,13.4,242
FWx Martins Gulch,2019-03-22 19:15,6.6,90,0,15.6,250
FWx Martins Gulch,2019-03-22 19:30,6.4,91,0,13.6,249
FWx Martins Gulch,2019-03-22 19:45,6.2,90,0,11.1,249
FWx Martins Gulch,2019-03-22 20:00,6.1,92,0,16.5,246
FWx Martins Gulch,2019-03-22 20:15,5.9,92,0,16.2,245
FWx Martins Gulch,2019-03-22 20:30,5.8,91,0,15,250
FWx Martins Gulch,2019-03-22 20:45,5.7,90,0,14.1,251
FWx Martins Gulch,2019-03-22 21:00,5.4,91,0,15,253
FWx Martins Gulch,2019-03-22 21:15,5.2,91,0,11.5,261
FWx Martins Gulch,2019-03-22 21:30,5.2,91,0,13.3,256
FWx Martins Gulch,2019-03-22 21:45,5.1,92,0,14.5,252
FWx Martins Gulch,2019-03-22 22:00,5,91,0,11.8,253
FWx Martins Gulch,2019-03-22 22:15,5,91,0,13.6,254
FWx Martins Gulch,2019-03-22 22:30,5,92,0,15.6,256
FWx Martins Gulch,2019-03-22 22:45,4.9,93,0,13.4,257
FWx Martins Gulch,2019-03-22 23:00,5,93,0,13.3,256
FWx Martins Gulch,2019-03-22 23:15,5,93,0,13,261
FWx Martins Gulch,2019-03-22 23:30,5,93,0,12.6,255
FWx Martins Gulch,2019-03-22 23:45,5,93,0,12,256
FWx Martins Gulch,2019-03-23 0:00,4.9,92,0,12.7,254
FWx Martins Gulch,2019-03-23 0:15,4.9,91,0,11.5,255
FWx Martins Gulch,2019-03-23 0:30,4.9,90,0,11.3,251
FWx Martins Gulch,2019-03-23 0:45,4.8,91,0,9.7,250
FWx Martins Gulch,2019-03-23 1:00,4.6,92,0,8.2,245
FWx Martins Gulch,2019-03-23 1:15,4.4,93,0,6.9,260
FWx Martins Gulch,2019-03-23 1:30,4.2,94,0,9.1,274
FWx Martins Gulch,2019-03-23 1:45,4.2,94,0,6.2,258
FWx Martins Gulch,2019-03-23 2:00,4.1,93,0,7.5,272
FWx Martins Gulch,2019-03-23 2:15,3.8,94,0,5.9,281
FWx Martins Gulch,2019-03-23 2:30,3.6,94,0,4.8,279
FWx Martins Gulch,2019-03-23 2:45,3.4,95,0,4.4,297
FWx Martins Gulch,2019-03-23 3:00,3.1,96,0,3.9,287
FWx Martins Gulch,2019-03-23 3:15,3.3,95,0,6.1,296
FWx Martins Gulch,2019-03-23 3:30,2.8,96,0,4.6,273
FWx Martins Gulch,2019-03-23 3:45,2.5,97,0,5.9,279
FWx Martins Gulch,2019-03-23 4:00,2.4,97,0,5.5,278
FWx Martins Gulch,2019-03-23 4:15,2.4,98,0,5.6,282
FWx Martins Gulch,2019-03-23 4:30,2.4,97,0,4.3,274
FWx Martins Gulch,2019-03-23 4:45,2.7,98,0,4.6,284
FWx Martins Gulch,2019-03-23 5:00,2.8,96,0,3.5,293
FWx Martins Gulch,2019-03-23 5:15,2.6,97,0,4.6,293
FWx Martins Gulch,2019-03-23 5:30,2.6,96,0,4.5,287
FWx Martins Gulch,2019-03-23 5:45,2.3,97,0,4.4,280
FWx Martins Gulch,2019-03-23 6:00,2.3,97,0,1.8,56
FWx Martins Gulch,2019-03-23 6:15,2.3,97,0.25,1.6,23
FWx Martins Gulch,2019-03-23 6:30,2.4,98,0,2.8,304
FWx Martins Gulch,2019-03-23 6:45,2.9,98,0,4.2,75
FWx Martins Gulch,2019-03-23 7:00,3,98,0.76,1.8,208
FWx Martins Gulch,2019-03-23 7:15,3.1,98,0.51,0,7
FWx Martins Gulch,2019-03-23 7:30,3.5,98,0.25,4,312
FWx Martins Gulch,2019-03-23 7:45,3.5,98,0,3.1,318
FWx Martins Gulch,2019-03-23 8:00,3.7,97,0,3.5,276
FWx Martins Gulch,2019-03-23 8:15,3.9,97,0,3.1,334
FWx Martins Gulch,2019-03-23 8:30,4.2,97,0,1.6,18
FWx Martins Gulch,2019-03-23 8:45,4.4,97,0,0.7,237
FWx Martins Gulch,2019-03-23 9:00,4.8,97,0,2,253
FWx Martins Gulch,2019-03-23 9:15,5.2,96,0,1.2,285
FWx Martins Gulch,2019-03-23 9:30,5.7,92,0,3.5,257
FWx Martins Gulch,2019-03-23 9:45,6.2,92,0,3.8,282
FWx Martins Gulch,2019-03-23 10:00,6.6,91,0,3.9,254
FWx Martins Gulch,2019-03-23 10:15,7.2,86,0,2.3,22
FWx Martins Gulch,2019-03-23 10:30,8.2,81,0,4.8,39
FWx Martins Gulch,2019-03-23 10:45,8.9,78,0,2.6,359
FWx Martins Gulch,2019-03-23 11:00,9.6,73,0,5.1,84
FWx Martins Gulch,2019-03-23 11:15,9.7,72,0,8,98
FWx Martins Gulch,2019-03-23 11:30,9.6,71,0,11.2,110
FWx Martins Gulch,2019-03-23 11:45,8.4,76,0,9.5,83
FWx Martins Gulch,2019-03-23 12:00,8.2,74,0,8.3,71
FWx Martins Gulch,2019-03-23 12:15,8.5,76,0,7.8,83
FWx Martins Gulch,2019-03-23 12:30,8.7,73,0,10.5,102
FWx Martins Gulch,2019-03-23 12:45,8.7,73,0,9.3,78
FWx Martins Gulch,2019-03-23 13:00,9.4,70,0,8,64
FWx Martins Gulch,2019-03-23 13:15,9.4,71,0,9.1,99
FWx Martins Gulch,2019-03-23 13:30,9,71,0,9.5,109
FWx Martins Gulch,2019-03-23 13:45,9.8,66,0,8.2,102
FWx Martins Gulch,2019-03-23 14:00,9.7,65,0,10.2,85
FWx Martins Gulch,2019-03-23 14:15,10.2,63,0,9.9,76
FWx Martins Gulch,2019-03-23 14:30,9.7,63,0,5.5,56
FWx Martins Gulch,2019-03-23 14:45,9.4,61,0,4.3,85
FWx Martins Gulch,2019-03-23 15:00,9.3,63,0,4.4,61
FWx Martins Gulch,2019-03-23 15:15,9.1,69,0,3.8,297
FWx Martins Gulch,2019-03-23 15:30,8.9,74,0,4.8,245
FWx Martins Gulch,2019-03-23 15:45,9,70,0,5.2,268
FWx Martins Gulch,2019-03-23 16:00,10.3,61,0,3.4,350
FWx Martins Gulch,2019-03-23 16:15,10.6,70,0,7.6,239
FWx Martins Gulch,2019-03-23 16:30,10.4,67,0,8.8,242
FWx Martins Gulch,2019-03-23 16:45,10.5,63,0,6.6,260
FWx Martins Gulch,2019-03-23 17:00,10.5,63,0,5.8,192
FWx Martins Gulch,2019-03-23 17:15,9.8,63,0,9.7,220
FWx Martins Gulch,2019-03-23 17:30,9.5,72,0,8.4,234
FWx Martins Gulch,2019-03-23 17:45,8.9,76,0,9.3,250
FWx Martins Gulch,2019-03-23 18:00,8.2,80,0,7.1,237
FWx Martins Gulch,2019-03-23 18:15,7.7,82,0,5.5,257
FWx Martins Gulch,2019-03-23 18:30,7,85,0,5,267
FWx Martins Gulch,2019-03-23 18:45,6.3,88,0,6.3,265
FWx Martins Gulch,2019-03-23 19:00,5.9,89,0,5.3,280
FWx Martins Gulch,2019-03-23 19:15,5.5,90,0,5.3,282
FWx Martins Gulch,2019-03-23 19:30,5,92,0,5.9,276
FWx Martins Gulch,2019-03-23 19:45,4.5,92,0,7.1,269
FWx Martins Gulch,2019-03-23 20:00,4.2,94,0,6.6,278
FWx Martins Gulch,2019-03-23 20:15,4.2,92,0,5.9,285
FWx Martins Gulch,2019-03-23 20:30,3.9,93,0,6.9,271
FWx Martins Gulch,2019-03-23 20:45,3.5,95,0,6.7,271
FWx Martins Gulch,2019-03-23 21:00,3.5,94,0,6.7,275
FWx Martins Gulch,2019-03-23 21:15,3.3,94,0,6.1,280
FWx Martins Gulch,2019-03-23 21:30,3,94,0,6.9,269
FWx Martins Gulch,2019-03-23 21:45,2.7,96,0,6.5,278
FWx Martins Gulch,2019-03-23 22:00,2.7,96,0,5.8,280
FWx Martins Gulch,2019-03-23 22:15,2.4,97,0,6.2,286
FWx Martins Gulch,2019-03-23 22:30,2.5,96,0,5.1,288
FWx Martins Gulch,2019-03-23 22:45,2.6,95,0,5.4,295
FWx Martins Gulch,2019-03-23 23:00,2.3,95,0,5.7,272
FWx Martins Gulch,2019-03-23 23:15,1.9,96,0,6.5,259
FWx Martins Gulch,2019-03-23 23:30,1.6,97,0,5.3,268
FWx Martins Gulch,2019-03-23 23:45,2,96,0,6.4,272
FWx Martins Gulch,2019-03-24 0:00,2.1,94,0,6.6,263
FWx Martins Gulch,2019-03-24 0:15,1.6,95,0,7.6,267
FWx Martins Gulch,2019-03-24 0:30,1.5,96,0,6.1,251
FWx Martins Gulch,2019-03-24 0:45,1.6,96,0,7.9,270
FWx Martins Gulch,2019-03-24 1:00,1.7,95,0,7.5,274
FWx Martins Gulch,2019-03-24 1:15,1.6,95,0,8.7,279
FWx Martins Gulch,2019-03-24 1:30,1.5,95,0,7.8,268
FWx Martins Gulch,2019-03-24 1:45,1.4,95,0,8.5,273
FWx Martins Gulch,2019-03-24 2:00,1.1,96,0,7,262
FWx Martins Gulch,2019-03-24 2:15,0.8,96,0,7,261
FWx Martins Gulch,2019-03-24 2:30,0.5,96,0,5.1,248
FWx Martins Gulch,2019-03-24 2:45,0.6,97,0,5.2,229
FWx Martins Gulch,2019-03-24 3:00,0.6,98,0,6.3,243
FWx Martins Gulch,2019-03-24 3:15,1,98,0,6.2,245
FWx Martins Gulch,2019-03-24 3:30,0.7,97,0,5.9,239
FWx Martins Gulch,2019-03-24 3:45,0.7,97,0,5.8,239
FWx Martins Gulch,2019-03-24 4:00,0.7,97,0,7,253
FWx Martins Gulch,2019-03-24 4:15,0.9,95,0,7.1,250
FWx Martins Gulch,2019-03-24 4:30,0.8,96,0,6.2,245
FWx Martins Gulch,2019-03-24 4:45,0.9,96,0,6.5,243
FWx Martins Gulch,2019-03-24 5:00,0.9,95,0,6.4,238
FWx Martins Gulch,2019-03-24 5:15,0.7,96,0,6.2,240
FWx Martins Gulch,2019-03-24 5:30,0.5,95,0,6,246
FWx Martins Gulch,2019-03-24 5:45,0.4,96,0,5.6,231
FWx Martins Gulch,2019-03-24 6:00,0.3,97,0,6.1,238
FWx Martins Gulch,2019-03-24 6:15,0.1,97,0,5.8,228
FWx Martins Gulch,2019-03-24 6:30,0.2,97,0,5.9,233
FWx Martins Gulch,2019-03-24 6:45,0.3,97,0,5.9,235
FWx Martins Gulch,2019-03-24 7:00,0.2,97,0,5.9,230
FWx Martins Gulch,2019-03-24 7:15,0.6,97,0,5.1,233
FWx Martins Gulch,2019-03-24 7:30,1.1,95,0,6.1,228
FWx Martins Gulch,2019-03-24 7:45,1.8,92,0,6.2,249
FWx Martins Gulch,2019-03-24 8:00,2.8,89,0,5.1,234
FWx Martins Gulch,2019-03-24 8:15,3.6,87,0,4.8,239
FWx Martins Gulch,2019-03-24 8:30,4.6,85,0,4.3,244
FWx Martins Gulch,2019-03-24 8:45,6,80,0,2.6,236
FWx Martins Gulch,2019-03-24 9:00,7.7,74,0,2.2,219
FWx Martins Gulch,2019-03-24 9:15,8.5,67,0,3.4,270
FWx Martins Gulch,2019-03-24 9:30,9.2,61,0,3.6,184
FWx Martins Gulch,2019-03-24 9:45,9.1,65,0,5.5,190
FWx Martins Gulch,2019-03-24 10:00,9.5,61,0,5.3,138
FWx Martins Gulch,2019-03-24 10:15,9.9,62,0,5.2,153
FWx Martins Gulch,2019-03-24 10:30,10.4,56,0,5.5,138
FWx Martins Gulch,2019-03-24 10:45,10.2,57,0,8,63
FWx Martins Gulch,2019-03-24 11:00,11.1,52,0,6.3,109
FWx Martins Gulch,2019-03-24 11:15,11,53,0,8.9,66
FWx Martins Gulch,2019-03-24 11:30,11.1,51,0,10.2,66
FWx Martins Gulch,2019-03-24 11:45,11.6,52,0,10.1,73
FWx Martins Gulch,2019-03-24 12:00,11.9,50,0,9.2,99
FWx Martins Gulch,2019-03-24 12:15,12.1,47,0,8.8,87
FWx Martins Gulch,2019-03-24 12:30,12.4,51,0,8.6,127
FWx Martins Gulch,2019-03-24 12:45,12.4,46,0,8.2,188
FWx Martins Gulch,2019-03-24 13:00,12.1,48,0,8.6,206
FWx Martins Gulch,2019-03-24 13:15,11.4,54,0,9.8,196
FWx Martins Gulch,2019-03-24 13:30,12.3,50,0,9.2,168
FWx Martins Gulch,2019-03-24 13:45,12.3,50,0,7.7,170
FWx Martins Gulch,2019-03-24 14:00,12.4,50,0,8.9,152
FWx Martins Gulch,2019-03-24 14:15,12.4,53,0,10,152
FWx Martins Gulch,2019-03-24 14:30,12.8,52,0,9.8,128
FWx Martins Gulch,2019-03-24 14:45,12.4,53,0,10,121
FWx Martins Gulch,2019-03-24 15:00,11.9,55,0,11.9,103
FWx Martins Gulch,2019-03-24 15:15,11.2,57,0,9.3,92
FWx Martins Gulch,2019-03-24 15:30,11.6,53,0,7.8,88
FWx Martins Gulch,2019-03-24 15:45,11.9,54,0,10.7,95
FWx Martins Gulch,2019-03-24 16:00,12,53,0,8.3,104
FWx Martins Gulch,2019-03-24 16:15,12.1,53,0,7.6,130
FWx Martins Gulch,2019-03-24 16:30,12,53,0,7.7,94
FWx Martins Gulch,2019-03-24 16:45,11.4,56,0,8.1,91
FWx Martins Gulch,2019-03-24 17:00,10.9,58,0,8.4,98
FWx Martins Gulch,2019-03-24 17:15,10.3,59,0,8.6,113
FWx Martins Gulch,2019-03-24 17:30,10,60,0,7.8,117
FWx Martins Gulch,2019-03-24 17:45,9.6,61,0,5.9,120
FWx Martins Gulch,2019-03-24 18:00,9.1,63,0,6.2,102
FWx Martins Gulch,2019-03-24 18:15,8.1,66,0,6,106
FWx Martins Gulch,2019-03-24 18:30,7.1,72,0,4.3,79
FWx Martins Gulch,2019-03-24 18:45,5.8,78,0,2.9,39
FWx Martins Gulch,2019-03-24 19:00,4.9,83,0,2.2,24
FWx Martins Gulch,2019-03-24 19:15,4.4,85,0,0,63
FWx Martins Gulch,2019-03-24 19:30,3.8,88,0,0,27
FWx Martins Gulch,2019-03-24 19:45,3.4,91,0,1,277
FWx Martins Gulch,2019-03-24 20:00,3.1,91,0,2.7,245
FWx Martins Gulch,2019-03-24 20:15,2.8,93,0,3.4,213
FWx Martins Gulch,2019-03-24 20:30,2.7,94,0,4.5,224
FWx Martins Gulch,2019-03-24 20:45,2.4,94,0,4.7,229
FWx Martins Gulch,2019-03-24 21:00,2.3,95,0,4.3,239
FWx Martins Gulch,2019-03-24 21:15,2.1,96,0,4.9,230
FWx Martins Gulch,2019-03-24 21:30,1.9,96,0,4.5,230
FWx Martins Gulch,2019-03-24 21:45,1.8,96,0,4.1,235
FWx Martins Gulch,2019-03-24 22:00,1.6,95,0,6.2,231
FWx Martins Gulch,2019-03-24 22:15,1.3,93,0,4.9,236
FWx Martins Gulch,2019-03-24 22:30,1.1,95,0,5.4,230
FWx Martins Gulch,2019-03-24 22:45,1.2,92,0,4.9,235
FWx Martins Gulch,2019-03-24 23:00,1,93,0,4.6,232
FWx Martins Gulch,2019-03-24 23:15,0.7,92,0,6,231
FWx Martins Gulch,2019-03-24 23:30,0.5,92,0,5.6,232
FWx Martins Gulch,2019-03-24 23:45,0.6,91,0,5,229
FWx Martins Gulch,2019-03-25 0:00,0.7,90,0,5.3,229
FWx Martins Gulch,2019-03-25 0:15,0.9,88,0,6.1,233
FWx Martins Gulch,2019-03-25 0:30,0.6,90,0,6,223
FWx Martins Gulch,2019-03-25 0:45,0.6,91,0,5,230
FWx Martins Gulch,2019-03-25 1:00,0.3,94,0,4.5,232
FWx Martins Gulch,2019-03-25 1:15,0.4,94,0,6.6,230
FWx Martins Gulch,2019-03-25 1:30,0.5,94,0,5,229
FWx Martins Gulch,2019-03-25 1:45,0.3,95,0,4.7,227
FWx Martins Gulch,2019-03-25 2:00,0.8,97,0,4.5,231
FWx Martins Gulch,2019-03-25 2:15,0.8,97,0,3.5,234
FWx Martins Gulch,2019-03-25 2:30,1.2,98,0,2.8,237
FWx Martins Gulch,2019-03-25 2:45,1.6,98,0,3.6,253
FWx Martins Gulch,2019-03-25 3:00,1.5,98,0,5.3,236
FWx Martins Gulch,2019-03-25 3:15,1.6,98,0,3.3,130
FWx Martins Gulch,2019-03-25 3:30,2.2,97,0,4.1,7
FWx Martins Gulch,2019-03-25 3:45,2.9,95,0,4.3,220
FWx Martins Gulch,2019-03-25 4:00,2.5,96,0,2.6,287
FWx Martins Gulch,2019-03-25 4:15,2.6,96,0,2.6,248
FWx Martins Gulch,2019-03-25 4:30,2.8,96,0,2.1,32
FWx Martins Gulch,2019-03-25 4:45,2.9,97,0,3.3,10
FWx Martins Gulch,2019-03-25 5:00,3.4,96,0,4.1,50
FWx Martins Gulch,2019-03-25 5:15,3.5,94,0,1.2,232
FWx Martins Gulch,2019-03-25 5:30,3.7,95,0,0.9,231
FWx Martins Gulch,2019-03-25 5:45,4.4,91,0,6.5,67
FWx Martins Gulch,2019-03-25 6:00,4.8,91,0,9,45
FWx Martins Gulch,2019-03-25 6:15,4.6,92,0,6.1,36
FWx Martins Gulch,2019-03-25 6:30,4.5,93,0,4.3,25
FWx Martins Gulch,2019-03-25 6:45,4.5,92,0,5.4,18
FWx Martins Gulch,2019-03-25 7:00,5,90,0,6.5,28
FWx Martins Gulch,2019-03-25 7:15,5.3,89,0,8.1,32
FWx Martins Gulch,2019-03-25 7:30,5.4,89,0,9,20
FWx Martins Gulch,2019-03-25 7:45,6.1,83,0,10.3,50
FWx Martins Gulch,2019-03-25 8:00,6.6,83,0,11.4,39
FWx Martins Gulch,2019-03-25 8:15,7,80,0,9,30
FWx Martins Gulch,2019-03-25 8:30,7.5,78,0,12.5,41
FWx Martins Gulch,2019-03-25 8:45,7.8,76,0,13.5,30
FWx Martins Gulch,2019-03-25 9:00,7.7,75,0,11.6,27
FWx Martins Gulch,2019-03-25 9:15,7.7,76,0,11.6,25
FWx Martins Gulch,2019-03-25 9:30,7.4,77,0,10.3,30
FWx Martins Gulch,2019-03-25 9:45,7.6,76,0,12,30
FWx Martins Gulch,2019-03-25 10:00,8.2,74,0,12.8,34
FWx Martins Gulch,2019-03-25 10:15,8.3,74,0,11.4,29
FWx Martins Gulch,2019-03-25 10:30,8.3,73,0,7.2,36
FWx Martins Gulch,2019-03-25 10:45,8.1,73,0,12.1,78
FWx Martins Gulch,2019-03-25 11:00,8,75,0,11.4,77
FWx Martins Gulch,2019-03-25 11:15,8.3,69,0,10.6,62
FWx Martins Gulch,2019-03-25 11:30,8.8,66,0,9.6,53
FWx Martins Gulch,2019-03-25 11:45,9.6,61,0,10,64
FWx Martins Gulch,2019-03-25 12:00,10.1,59,0,10,64
FWx Martins Gulch,2019-03-25 12:15,10.5,56,0,8.4,68
FWx Martins Gulch,2019-03-25 12:30,10,57,0,11.3,72
FWx Martins Gulch,2019-03-25 12:45,10.1,56,0,10.6,61
