StationName,DateTime,Temp,Tmin,Tmax,SnowDep,Rn_1,Rn24,Rn15,Precip,Prec_24,Prec_1
FWx Martins Gulch,2020-02-02 11:45,3.7,,,,,,0,,,
FWx Martins Gulch,2020-02-02 12:00,4,2.7,4,0.001,0,0,0,1576,4,0
FWx Martins Gulch,2020-02-02 12:15,3.6,,,,,,0,,,
FWx Martins Gulch,2020-02-02 12:30,3.6,,,,,,0,,,
FWx Martins Gulch,2020-02-02 12:45,3.6,,,,,,0,,,
FWx Martins Gulch,2020-02-02 13:00,3.2,3.2,4,0.006,0,0,0,1576,4,0
FWx Martins Gulch,2020-02-02 13:15,3,,,,,,0,,,
FWx Martins Gulch,2020-02-02 13:30,3,,,,,,0,,,
FWx Martins Gulch,2020-02-02 13:45,2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-02 14:00,3.7,2.7,3.7,0.006,0,0,0,1576,4,0
FWx Martins Gulch,2020-02-02 14:15,3.5,,,,,,0,,,
FWx Martins Gulch,2020-02-02 14:30,2.5,,,,,,0,,,
FWx Martins Gulch,2020-02-02 14:45,2,,,,,,0,,,
FWx Martins Gulch,2020-02-02 15:00,1.8,1.8,4.3,0.009,0,0,0,1576,3,0
FWx Martins Gulch,2020-02-02 15:15,1.7,,,,,,0,,,
FWx Martins Gulch,2020-02-02 15:30,1.6,,,,,,0,,,
FWx Martins Gulch,2020-02-02 15:45,1.5,,,,,,0,,,
FWx Martins Gulch,2020-02-02 16:00,1,1,1.8,0.007,0,0,0,1576,2,0
FWx Martins Gulch,2020-02-02 16:15,0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-02 16:30,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-02 16:45,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-02 17:00,0,0,1,0.01,0,0,0,1577,2,1
FWx Martins Gulch,2020-02-02 17:15,-0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-02 17:30,-0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-02 17:45,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-02 18:00,-0.3,-0.3,0,0.008,0,0,0,1577,1,0
FWx Martins Gulch,2020-02-02 18:15,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-02 18:30,-0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-02 18:45,-0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-02 19:00,-0.6,-0.6,-0.3,0.009,0,0,0,1578,2,1
FWx Martins Gulch,2020-02-02 19:15,-0.6,,,,,,0,,,
FWx Martins Gulch,2020-02-02 19:30,-0.6,,,,,,0,,,
FWx Martins Gulch,2020-02-02 19:45,-0.7,,,,,,0,,,
FWx Martins Gulch,2020-02-02 20:00,-0.8,-0.8,-0.6,0.009,0,0,0,1578,1,0
FWx Martins Gulch,2020-02-02 20:15,-1,,,,,,0,,,
FWx Martins Gulch,2020-02-02 20:30,-1.2,,,,,,0,,,
FWx Martins Gulch,2020-02-02 20:45,-1.3,,,,,,0,,,
FWx Martins Gulch,2020-02-02 21:00,-1.6,-1.7,-0.8,0.009,0,0,0,1578,2,0
FWx Martins Gulch,2020-02-02 21:15,-1.5,,,,,,0,,,
FWx Martins Gulch,2020-02-02 21:30,-1.8,,,,,,0,,,
FWx Martins Gulch,2020-02-02 21:45,-2,,,,,,0,,,
FWx Martins Gulch,2020-02-02 22:00,-2.2,-2.2,-1.5,0.013,0,0,0,1579,2,1
FWx Martins Gulch,2020-02-02 22:15,-2.4,,,,,,0,,,
FWx Martins Gulch,2020-02-02 22:30,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-02 22:45,-3.3,,,,,,0,,,
FWx Martins Gulch,2020-02-02 23:00,-3.2,-3.6,-2.2,0.009,0,0,0,1580,3,1
FWx Martins Gulch,2020-02-02 23:15,-2.9,,,,,,0,,,
FWx Martins Gulch,2020-02-02 23:30,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-02 23:45,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 0:00,-2.9,-3.1,-2.7,0.001,0,0,0,1580,3,0
FWx Martins Gulch,2020-02-03 0:15,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 0:30,-2.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 0:45,-2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 1:00,-2.4,-2.9,-2.3,0.01,0,0,0,1579,1,-1
FWx Martins Gulch,2020-02-03 1:15,-2.4,,,,,,0,,,
FWx Martins Gulch,2020-02-03 1:30,-2.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 1:45,-3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 2:00,-3.4,-3.4,-2.3,0.008,0,0,0,1581,3,2
FWx Martins Gulch,2020-02-03 2:15,-3.7,,,,,,0,,,
FWx Martins Gulch,2020-02-03 2:30,-3.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 2:45,-3.7,,,,,,0,,,
FWx Martins Gulch,2020-02-03 3:00,-3.5,-3.7,-3.4,0.005,0,0,0,1582,5,1
FWx Martins Gulch,2020-02-03 3:15,-3.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 3:30,-3.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 3:45,-4.2,,,,,,0,,,
FWx Martins Gulch,2020-02-03 4:00,-4.4,-4.4,-3.5,0.008,0,0,0,1583,3,1
FWx Martins Gulch,2020-02-03 4:15,-4.5,,,,,,0,,,
FWx Martins Gulch,2020-02-03 4:30,-4.4,,,,,,0,,,
FWx Martins Gulch,2020-02-03 4:45,-4.3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 5:00,-4.5,-4.6,-4.3,0.006,0,0,0,1585,4,2
FWx Martins Gulch,2020-02-03 5:15,-4.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 5:30,-4.7,,,,,,0,,,
FWx Martins Gulch,2020-02-03 5:45,-4.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 6:00,-5,-5,-4.6,0.004,0,0,0,1586,5,1
FWx Martins Gulch,2020-02-03 6:15,-5,,,,,,0,,,
FWx Martins Gulch,2020-02-03 6:30,-4.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 6:45,-4.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 7:00,-4.9,-5.1,-4.4,0.002,0,0,0,1587,5,1
FWx Martins Gulch,2020-02-03 7:15,-5.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 7:30,-4.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 7:45,-4.5,,,,,,0,,,
FWx Martins Gulch,2020-02-03 8:00,-4.8,-5.1,-4.5,-0.001,0,0,0,1588,4,1
FWx Martins Gulch,2020-02-03 8:15,-4.7,,,,,,0,,,
FWx Martins Gulch,2020-02-03 8:30,-4.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 8:45,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 9:00,-2,-4.8,-2,-0.005,0,0,0,1576,5,-12
FWx Martins Gulch,2020-02-03 9:15,-1.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 9:30,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 9:45,0.4,,,,,,0.25,,,
FWx Martins Gulch,2020-02-03 10:00,0.9,-2,0.9,-0.014,0.25,0.25,0,1572,-4,-4
FWx Martins Gulch,2020-02-03 10:15,1.8,,,,,,0.25,,,
FWx Martins Gulch,2020-02-03 10:30,1.9,,,,,,0.25,,,
FWx Martins Gulch,2020-02-03 10:45,2.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-03 11:00,2.3,0.9,2.3,-0.006,0.76,1.02,0,1556,-20,-16
FWx Martins Gulch,2020-02-03 11:15,1.3,,,,,,0.25,,,
FWx Martins Gulch,2020-02-03 11:30,2.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 11:45,2.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 12:00,2.8,0.9,2.8,-0.006,0.25,1.27,0,1575,-1,19
FWx Martins Gulch,2020-02-03 12:15,3.4,,,,,,0,,,
FWx Martins Gulch,2020-02-03 12:30,3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 12:45,2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 13:00,2.9,2.3,3.6,0,0,1.27,0,1577,1,2
FWx Martins Gulch,2020-02-03 13:15,1.4,,,,,,0,,,
FWx Martins Gulch,2020-02-03 13:30,0.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 13:45,0.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 14:00,1,0.8,2.9,0.007,0,1.27,0,1577,1,0
FWx Martins Gulch,2020-02-03 14:15,1.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 14:30,1.3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 14:45,1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 15:00,2.5,0.9,2.5,0,0,1.27,0,1578,2,1
FWx Martins Gulch,2020-02-03 15:15,1.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 15:30,2,,,,,,0,,,
FWx Martins Gulch,2020-02-03 15:45,1.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 16:00,0.6,0.6,2.6,0.007,0,1.27,0,1578,2,0
FWx Martins Gulch,2020-02-03 16:15,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 16:30,-0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 16:45,-0.7,,,,,,0,,,
FWx Martins Gulch,2020-02-03 17:00,-1.1,-1.1,0.5,0.009,0,1.27,0,1579,2,1
FWx Martins Gulch,2020-02-03 17:15,-1.6,,,,,,0,,,
FWx Martins Gulch,2020-02-03 17:30,-2.2,,,,,,0,,,
FWx Martins Gulch,2020-02-03 17:45,-2.5,,,,,,0,,,
FWx Martins Gulch,2020-02-03 18:00,-2.3,-2.7,-1.2,0.007,0,1.27,0,1581,4,2
FWx Martins Gulch,2020-02-03 18:15,-2.5,,,,,,0,,,
FWx Martins Gulch,2020-02-03 18:30,-2.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 18:45,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 19:00,-3.2,-3.2,-2.2,0.009,0,1.27,0,1582,4,1
FWx Martins Gulch,2020-02-03 19:15,-3.2,,,,,,0,,,
FWx Martins Gulch,2020-02-03 19:30,-3.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 19:45,-3.1,,,,,,0,,,
FWx Martins Gulch,2020-02-03 20:00,-3.1,-3.4,-3.1,0.015,0,1.27,0,1583,5,1
FWx Martins Gulch,2020-02-03 20:15,-3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 20:30,-3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 20:45,-2.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 21:00,-3.2,-3.2,-2.8,0.009,0,1.27,0,1585,7,2
FWx Martins Gulch,2020-02-03 21:15,-3.3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 21:30,-3.4,,,,,,0,,,
FWx Martins Gulch,2020-02-03 21:45,-3.7,,,,,,0,,,
FWx Martins Gulch,2020-02-03 22:00,-3.7,-3.7,-3.2,0.009,0,1.27,0,1586,7,1
FWx Martins Gulch,2020-02-03 22:15,-4,,,,,,0,,,
FWx Martins Gulch,2020-02-03 22:30,-4.2,,,,,,0,,,
FWx Martins Gulch,2020-02-03 22:45,-4.3,,,,,,0,,,
FWx Martins Gulch,2020-02-03 23:00,-4.2,-4.3,-3.7,0.012,0,1.27,0,1587,7,1
FWx Martins Gulch,2020-02-03 23:15,-3.9,,,,,,0,,,
FWx Martins Gulch,2020-02-03 23:30,-3.8,,,,,,0,,,
FWx Martins Gulch,2020-02-03 23:45,-3.8,,,,,,0,,,
FWx Martins Gulch,2020-02-04 0:00,-3.7,-4.1,-3.7,0.012,0,1.27,0,1593,13,6
FWx Martins Gulch,2020-02-04 0:15,-3.6,,,,,,0,,,
FWx Martins Gulch,2020-02-04 0:30,-3.6,,,,,,0,,,
FWx Martins Gulch,2020-02-04 0:45,-3.5,,,,,,0,,,
FWx Martins Gulch,2020-02-04 1:00,-3.4,-3.7,-3.4,0.013,0,1.27,0,1594,15,1
FWx Martins Gulch,2020-02-04 1:15,-3.4,,,,,,0,,,
FWx Martins Gulch,2020-02-04 1:30,-3.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 1:45,-3.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 2:00,-3,-3.4,-3,0.013,0,1.27,0,1601,20,7
FWx Martins Gulch,2020-02-04 2:15,-2.9,,,,,,0,,,
FWx Martins Gulch,2020-02-04 2:30,-2.8,,,,,,0,,,
FWx Martins Gulch,2020-02-04 2:45,-2.7,,,,,,0,,,
FWx Martins Gulch,2020-02-04 3:00,-2.6,-3,-2.6,0.013,0,1.27,0,1605,23,4
FWx Martins Gulch,2020-02-04 3:15,-2.5,,,,,,0,,,
FWx Martins Gulch,2020-02-04 3:30,-2.5,,,,,,0,,,
FWx Martins Gulch,2020-02-04 3:45,-2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 4:00,-1.9,-2.6,-1.9,0.012,0,1.27,0,1595,12,-10
FWx Martins Gulch,2020-02-04 4:15,-1.7,,,,,,0,,,
FWx Martins Gulch,2020-02-04 4:30,-1.6,,,,,,0,,,
FWx Martins Gulch,2020-02-04 4:45,-1.5,,,,,,0,,,
FWx Martins Gulch,2020-02-04 5:00,-1.6,-1.9,-1.5,0.01,0,1.27,0,1567,-18,-28
FWx Martins Gulch,2020-02-04 5:15,-1.8,,,,,,0,,,
FWx Martins Gulch,2020-02-04 5:30,-2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 5:45,-2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 6:00,-2,-2,-1.6,0.016,0,1.27,0,1564,-22,-3
FWx Martins Gulch,2020-02-04 6:15,-2.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 6:30,-2.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 6:45,-2.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 7:00,-2.1,-2.1,-2,0.016,0,1.27,0,1566,-21,2
FWx Martins Gulch,2020-02-04 7:15,-2.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 7:30,-2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 7:45,-2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 8:00,-2.2,-2.3,-2.1,0.017,0,1.27,0,1568,-20,2
FWx Martins Gulch,2020-02-04 8:15,-2.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 8:30,-2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 8:45,-2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 9:00,-2.2,-2.3,-2.2,0.018,0,1.27,0,1571,-5,3
FWx Martins Gulch,2020-02-04 9:15,-2.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 9:30,-2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 9:45,-2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 10:00,-1.9,-2.2,-1.9,0.025,0,1.02,0,1572,0,1
FWx Martins Gulch,2020-02-04 10:15,-1.8,,,,,,0,,,
FWx Martins Gulch,2020-02-04 10:30,-1.7,,,,,,0,,,
FWx Martins Gulch,2020-02-04 10:45,-1.4,,,,,,0,,,
FWx Martins Gulch,2020-02-04 11:00,-1.3,-1.9,-1.3,0.024,0,0.25,0,1571,15,-1
FWx Martins Gulch,2020-02-04 11:15,-1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 11:30,-0.6,,,,,,0,,,
FWx Martins Gulch,2020-02-04 11:45,-0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 12:00,-0.2,-1.2,-0.2,0.032,0,0,0,1569,-6,-2
FWx Martins Gulch,2020-02-04 12:15,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 12:30,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 12:45,0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-04 13:00,0.7,-0.1,0.7,0.043,0,0,0,1580,3,11
FWx Martins Gulch,2020-02-04 13:15,0.9,,,,,,0,,,
FWx Martins Gulch,2020-02-04 13:30,0.7,,,,,,0,,,
FWx Martins Gulch,2020-02-04 13:45,0.5,,,,,,0,,,
FWx Martins Gulch,2020-02-04 14:00,0.2,0.2,0.9,0.062,0,0,0,1579,2,-1
FWx Martins Gulch,2020-02-04 14:15,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 14:30,0,,,,,,0,,,
FWx Martins Gulch,2020-02-04 14:45,-0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 15:00,0,-0.1,0.2,0.072,0,0,0,1577,-1,-2
FWx Martins Gulch,2020-02-04 15:15,-0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 15:30,-0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 15:45,-0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 16:00,-0.2,-0.2,0,0.078,0,0,0,1573,-5,-4
FWx Martins Gulch,2020-02-04 16:15,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 16:30,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 16:45,-0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-04 17:00,-0.4,-0.4,-0.2,0.068,0,0,0,1572,-7,-1
FWx Martins Gulch,2020-02-04 17:15,-0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-04 17:30,-0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-04 17:45,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 18:00,-0.3,-0.4,-0.3,0.089,0,0,0,1573,-8,1
FWx Martins Gulch,2020-02-04 18:15,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 18:30,-0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-04 18:45,-0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 19:00,-0.2,-0.3,-0.2,0.091,0,0,0,1573,-9,0
FWx Martins Gulch,2020-02-04 19:15,-0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 19:30,-0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 19:45,-0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 20:00,-0.1,-0.2,-0.1,0.095,0,0,0,1573,-10,0
FWx Martins Gulch,2020-02-04 20:15,0,,,,,,0,,,
FWx Martins Gulch,2020-02-04 20:30,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 20:45,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 21:00,0.1,-0.1,0.1,0.101,0,0,0,1574,-11,1
FWx Martins Gulch,2020-02-04 21:15,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 21:30,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 21:45,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 22:00,0.1,0.1,0.2,0.101,0,0,0,1576,-10,2
FWx Martins Gulch,2020-02-04 22:15,0.1,,,,,,0,,,
FWx Martins Gulch,2020-02-04 22:30,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 22:45,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 23:00,0.2,0.1,0.2,0.093,0,0,0,1578,-9,2
FWx Martins Gulch,2020-02-04 23:15,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 23:30,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-04 23:45,0.1,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 0:00,0.1,0.1,0.2,0.088,0.76,0.76,0.51,1580,-13,2
FWx Martins Gulch,2020-02-05 0:15,0.1,,,,,,0.51,,,
FWx Martins Gulch,2020-02-05 0:30,0.2,,,,,,0.51,,,
FWx Martins Gulch,2020-02-05 0:45,0.2,,,,,,0.26,,,
FWx Martins Gulch,2020-02-05 1:00,0.1,0.1,0.2,0.085,1.52,2.29,0.25,1582,-12,2
FWx Martins Gulch,2020-02-05 1:15,0.1,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 1:30,0.1,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 1:45,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 2:00,0.2,0.1,0.2,0.083,1.02,3.3,0.25,1584,-17,2
FWx Martins Gulch,2020-02-05 2:15,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-05 2:30,0.2,,,,,,1.02,,,
FWx Martins Gulch,2020-02-05 2:45,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 3:00,0.2,0.2,0.2,0.081,1.78,5.08,0.51,1588,-17,4
FWx Martins Gulch,2020-02-05 3:15,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 3:30,0.2,,,,,,0.51,,,
FWx Martins Gulch,2020-02-05 3:45,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 4:00,0.2,0.2,0.2,0.077,1.27,6.35,0.25,1591,-4,3
FWx Martins Gulch,2020-02-05 4:15,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 4:30,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 4:45,0.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 5:00,0.2,0.2,0.2,0.075,1.02,7.37,0.26,1595,28,4
FWx Martins Gulch,2020-02-05 5:15,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 5:30,0.3,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 5:45,0.2,,,,,,0,,,
FWx Martins Gulch,2020-02-05 6:00,0.3,0.2,0.3,0.074,0.51,7.88,0.25,1598,34,3
FWx Martins Gulch,2020-02-05 6:15,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 6:30,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 6:45,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 7:00,0.3,0.3,0.3,0.073,0,7.88,0,1600,34,2
FWx Martins Gulch,2020-02-05 7:15,0.3,,,,,,0.51,,,
FWx Martins Gulch,2020-02-05 7:30,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 7:45,0.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 8:00,0.3,0.3,0.4,0.072,0.51,8.38,0,1601,33,1
FWx Martins Gulch,2020-02-05 8:15,0.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 8:30,0.6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 8:45,0.6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 9:00,0.7,0.3,0.7,0.069,0,8.38,0,1603,32,2
FWx Martins Gulch,2020-02-05 9:15,0.6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 9:30,0.8,,,,,,0,,,
FWx Martins Gulch,2020-02-05 9:45,1.1,,,,,,0,,,
FWx Martins Gulch,2020-02-05 10:00,1.5,0.6,1.5,0.066,0,8.38,0,1603,31,0
FWx Martins Gulch,2020-02-05 10:15,2.3,,,,,,0,,,
FWx Martins Gulch,2020-02-05 10:30,2.7,,,,,,2.03,,,
FWx Martins Gulch,2020-02-05 10:45,3.3,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 11:00,4.1,1.5,4.1,0.062,2.29,10.67,0,1604,33,1
FWx Martins Gulch,2020-02-05 11:15,4.7,,,,,,1.02,,,
FWx Martins Gulch,2020-02-05 11:30,4.5,,,,,,1.02,,,
FWx Martins Gulch,2020-02-05 11:45,5.2,,,,,,0,,,
FWx Martins Gulch,2020-02-05 12:00,6.1,4.1,6.1,0.061,3.05,13.72,1.02,1604,35,0
FWx Martins Gulch,2020-02-05 12:15,6.6,,,,,,2.03,,,
FWx Martins Gulch,2020-02-05 12:30,6.5,,,,,,1.02,,,
FWx Martins Gulch,2020-02-05 12:45,6.2,,,,,,1.27,,,
FWx Martins Gulch,2020-02-05 13:00,5.9,5.9,6.7,0.06,5.33,19.05,1.02,1604,24,0
FWx Martins Gulch,2020-02-05 13:15,6.2,,,,,,1.02,,,
FWx Martins Gulch,2020-02-05 13:30,6,,,,,,0.76,,,
FWx Martins Gulch,2020-02-05 13:45,6.3,,,,,,1.27,,,
FWx Martins Gulch,2020-02-05 14:00,6.3,5.9,6.4,0.053,3.81,22.86,0.76,1604,25,0
FWx Martins Gulch,2020-02-05 14:15,6.4,,,,,,1.02,,,
FWx Martins Gulch,2020-02-05 14:30,6.5,,,,,,0.76,,,
FWx Martins Gulch,2020-02-05 14:45,6.4,,,,,,0.76,,,
FWx Martins Gulch,2020-02-05 15:00,6.2,6.2,6.5,0.051,3.05,25.91,0.51,1604,27,0
FWx Martins Gulch,2020-02-05 15:15,6.3,,,,,,0.51,,,
FWx Martins Gulch,2020-02-05 15:30,6.2,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 15:45,6.1,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 16:00,6.1,6.1,6.3,0.046,1.02,26.93,0,1605,32,1
FWx Martins Gulch,2020-02-05 16:15,6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 16:30,6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 16:45,5.9,,,,,,0,,,
FWx Martins Gulch,2020-02-05 17:00,5.8,5.7,6.1,0.045,0,26.93,0,1605,33,0
FWx Martins Gulch,2020-02-05 17:15,5.7,,,,,,0,,,
FWx Martins Gulch,2020-02-05 17:30,5.6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 17:45,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 18:00,5.5,5.5,5.8,0.042,0,26.93,0,1605,32,0
FWx Martins Gulch,2020-02-05 18:15,5.4,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 18:30,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 18:45,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 19:00,5.5,5.4,5.5,0.039,0.25,27.18,0,1605,32,0
FWx Martins Gulch,2020-02-05 19:15,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 19:30,5.5,,,,,,0.25,,,
FWx Martins Gulch,2020-02-05 19:45,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 20:00,5.5,5.4,5.5,0.036,0.25,27.43,0,1605,32,0
FWx Martins Gulch,2020-02-05 20:15,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 20:30,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 20:45,5.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 21:00,5.4,5.3,5.6,0.034,0,27.43,0,1605,31,0
FWx Martins Gulch,2020-02-05 21:15,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 21:30,5.6,,,,,,0,,,
FWx Martins Gulch,2020-02-05 21:45,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-05 22:00,5.4,5.4,5.6,0.032,0,27.43,0,1605,29,0
FWx Martins Gulch,2020-02-05 22:15,5.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 22:30,5.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 22:45,5.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 23:00,5.4,5.4,5.4,0.028,0,27.43,0,1605,27,0
FWx Martins Gulch,2020-02-05 23:15,5.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 23:30,5.4,,,,,,0,,,
FWx Martins Gulch,2020-02-05 23:45,5.5,,,,,,0,,,
FWx Martins Gulch,2020-02-06 0:00,5.5,5.3,5.5,0.024,0,26.67,0,1605,25,0
FWx Martins Gulch,2020-02-06 0:15,5.5,,,,,,0,,,
