StationName,DateTime,Temp,TMin,TMax,SnowDep,Rn_1,Rn24,Rn15,Precip,Prec_24,Prec_1
Survey Mtn Wx,2019/09/01 13:00:00,17.5,16.8,17.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 13:15:00,17.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 13:30:00,17.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 13:45:00,17.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 14:00:00,16.3,16.3,18.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 14:15:00,15.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 14:30:00,16.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 14:45:00,17.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 15:00:00,19.1,15.7,19.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 15:15:00,18.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 15:30:00,18.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 15:45:00,16.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 16:00:00,15.8,15.8,19.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 16:15:00,15.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 16:30:00,15.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 16:45:00,16,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 17:00:00,16.7,15.2,16.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 17:15:00,17.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 17:30:00,15.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 17:45:00,15.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 18:00:00,14.5,14.5,17.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 18:15:00,14.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 18:30:00,13.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 18:45:00,13,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 19:00:00,12.8,12.8,14.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 19:15:00,12.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 19:30:00,12.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 19:45:00,12.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 20:00:00,12.8,12.5,12.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 20:15:00,12.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 20:30:00,12.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 20:45:00,12.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 21:00:00,12.3,12.3,12.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 21:15:00,12.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 21:30:00,12.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 21:45:00,12.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 22:00:00,12.4,12.1,12.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 22:15:00,12.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 22:30:00,12,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 22:45:00,11.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 23:00:00,11.4,11.4,12.4,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/01 23:15:00,11.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 23:30:00,11.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/01 23:45:00,11.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 00:00:00,11.9,11.4,12,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 00:15:00,11.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 00:30:00,12,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 00:45:00,12,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 01:00:00,11.9,11.9,12,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 01:15:00,12.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 01:30:00,12.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 01:45:00,12.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 02:00:00,12.5,11.9,12.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 02:15:00,12.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 02:30:00,12.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 02:45:00,12.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 03:00:00,12,12,12.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 03:15:00,11.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 03:30:00,11.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 03:45:00,11.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 04:00:00,11.4,11.4,11.9,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 04:15:00,11.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 04:30:00,11.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 04:45:00,11.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 05:00:00,11.2,11.2,11.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 05:15:00,11.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 05:30:00,11.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 05:45:00,11.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 06:00:00,11.3,11.1,11.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 06:15:00,11.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 06:30:00,12.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 06:45:00,12.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 07:00:00,13.2,11.3,13.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 07:15:00,13.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 07:30:00,13.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 07:45:00,14.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 08:00:00,14.8,13.2,14.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 08:15:00,15.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 08:30:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 08:45:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 09:00:00,16,14.8,16,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 09:15:00,16.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 09:30:00,17.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 09:45:00,17.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 10:00:00,18,16,18.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 10:15:00,17.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 10:30:00,16.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 10:45:00,16.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 11:00:00,16.2,16.1,18.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 11:15:00,17.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 11:30:00,17.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 11:45:00,19.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 12:00:00,21.5,16.2,21.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 12:15:00,20.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 12:30:00,18.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 12:45:00,18.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 13:00:00,18.5,17.9,21.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 13:15:00,20.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 13:30:00,20.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 13:45:00,21.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 14:00:00,20.8,18.6,21.9,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 14:15:00,21.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 14:30:00,20.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 14:45:00,21.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 15:00:00,21.8,20.6,22.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 15:15:00,19.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 15:30:00,21.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 15:45:00,21.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 16:00:00,21.3,19.3,21.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 16:15:00,20.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 16:30:00,19.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 16:45:00,17.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 17:00:00,17.4,17.4,21.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 17:15:00,17.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 17:30:00,17.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 17:45:00,17,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 18:00:00,16.7,16.7,18.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 18:15:00,16.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 18:30:00,16,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 18:45:00,16,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 19:00:00,15.7,15.7,16.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 19:15:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 19:30:00,14.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 19:45:00,14.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 20:00:00,14.6,14.5,15.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 20:15:00,14.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 20:30:00,15.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 20:45:00,15.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 21:00:00,15.5,14.5,15.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 21:15:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 21:30:00,14.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 21:45:00,14.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 22:00:00,15.4,14.2,15.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 22:15:00,15.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 22:30:00,15.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 22:45:00,15.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 23:00:00,15.1,15.1,15.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/02 23:15:00,15.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 23:30:00,14.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/02 23:45:00,13.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 00:00:00,13.9,13.7,15.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 00:15:00,15.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 00:30:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 00:45:00,15.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 01:00:00,15.6,14,15.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 01:15:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 01:30:00,15.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 01:45:00,15,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 02:00:00,14.9,14.9,15.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 02:15:00,14.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 02:30:00,14.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 02:45:00,15.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 03:00:00,15.2,14.8,15.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 03:15:00,15.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 03:30:00,15.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 03:45:00,15.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 04:00:00,15,15,15.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 04:15:00,15,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 04:30:00,14.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 04:45:00,14.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 05:00:00,14.8,14.8,15,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 05:15:00,14.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 05:30:00,14.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 05:45:00,14.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 06:00:00,14.4,14.4,14.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 06:15:00,14.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 06:30:00,14.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 06:45:00,14.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 07:00:00,14.7,14.4,14.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 07:15:00,14.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 07:30:00,14.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 07:45:00,14.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 08:00:00,15.2,14.5,15.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 08:15:00,15.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 08:30:00,15.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 08:45:00,15.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 09:00:00,16.3,15.2,16.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 09:15:00,16.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 09:30:00,17.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 09:45:00,18.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 10:00:00,17.8,16.4,18.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 10:15:00,18.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 10:30:00,18.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 10:45:00,18.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 11:00:00,17.2,17.2,19.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 11:15:00,17.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 11:30:00,16.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 11:45:00,17.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 12:00:00,17.6,16.7,17.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 12:15:00,17.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 12:30:00,17.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 12:45:00,17.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 13:00:00,20.2,17.3,20.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 13:15:00,19.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 13:30:00,18.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 13:45:00,20.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 14:00:00,20.9,18.2,21.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 14:15:00,20.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 14:30:00,20.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 14:45:00,20.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 15:00:00,18.7,18.7,21,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 15:15:00,18.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 15:30:00,18.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 15:45:00,19.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 16:00:00,19.2,17.9,19.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 16:15:00,19,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 16:30:00,18.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 16:45:00,18.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 17:00:00,17.8,17.8,19.4,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 17:15:00,17.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 17:30:00,16.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 17:45:00,15.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 18:00:00,15.4,15.4,17.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 18:15:00,15,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 18:30:00,14.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 18:45:00,13.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 19:00:00,13.8,13.7,15.4,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 19:15:00,13.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 19:30:00,13.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 19:45:00,12.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 20:00:00,13.2,12.9,13.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 20:15:00,13.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 20:30:00,13.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 20:45:00,13.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 21:00:00,13.6,13.2,14,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 21:15:00,13.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 21:30:00,14,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 21:45:00,13.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 22:00:00,13.9,13.6,14,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 22:15:00,13.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 22:30:00,13.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 22:45:00,13.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 23:00:00,13.3,13.2,14,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/03 23:15:00,13.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 23:30:00,13.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/03 23:45:00,13.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 00:00:00,13.5,13.2,13.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 00:15:00,13.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 00:30:00,13.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 00:45:00,13.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 01:00:00,13.2,13.2,13.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 01:15:00,13.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 01:30:00,13,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 01:45:00,12.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 02:00:00,12.8,12.8,13.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 02:15:00,12.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 02:30:00,12.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 02:45:00,12.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 03:00:00,12.3,12.3,12.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 03:15:00,12.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 03:30:00,12,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 03:45:00,12,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 04:00:00,12,12,12.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 04:15:00,11.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 04:30:00,11.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 04:45:00,11.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 05:00:00,11.7,11.7,12,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 05:15:00,11.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 05:30:00,11.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 05:45:00,11.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 06:00:00,11.6,11.5,11.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 06:15:00,11.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 06:30:00,12,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 06:45:00,12.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 07:00:00,13.2,11.5,13.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 07:15:00,13.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 07:30:00,13.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 07:45:00,14.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 08:00:00,14.4,13.2,14.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 08:15:00,15.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 08:30:00,15.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 08:45:00,15.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 09:00:00,15.6,14.4,16,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 09:15:00,16,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 09:30:00,17.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 09:45:00,18,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 10:00:00,17.4,15.5,18.1,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 10:15:00,18.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 10:30:00,19.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 10:45:00,19.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 11:00:00,17.3,17.3,19.8,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 11:15:00,17,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 11:30:00,17.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 11:45:00,16.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 12:00:00,17,16.4,17.4,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 12:15:00,20,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 12:30:00,20.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 12:45:00,20.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 13:00:00,19.1,17.3,20.7,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 13:15:00,19.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 13:30:00,20.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 13:45:00,20.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 14:00:00,20,18.4,21,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 14:15:00,20.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 14:30:00,21.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 14:45:00,22.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 15:00:00,21.4,20,22.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 15:15:00,21.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 15:30:00,20.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 15:45:00,20.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 16:00:00,20.2,20.1,21.5,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 16:15:00,20,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 16:30:00,19.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 16:45:00,19.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 17:00:00,19.1,19.1,20.2,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 17:15:00,18.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 17:30:00,17.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 17:45:00,16.9,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 18:00:00,16.6,16.6,19,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 18:15:00,16.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 18:30:00,16.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 18:45:00,15.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 19:00:00,15.4,15.4,16.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 19:15:00,15.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 19:30:00,14.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 19:45:00,14.3,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 20:00:00,14.5,14.3,15.4,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 20:15:00,14.6,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 20:30:00,14.5,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 20:45:00,14.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 21:00:00,14,14,14.6,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 21:15:00,14.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 21:30:00,14.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 21:45:00,14.4,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 22:00:00,14.3,14,14.4,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 22:15:00,14.2,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 22:30:00,14.1,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 22:45:00,13.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 23:00:00,13.3,13.3,14.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/04 23:15:00,13,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 23:30:00,12.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/04 23:45:00,12.7,,,0,,,0,,,
Survey Mtn Wx,2019/09/05 00:00:00,12.5,12.5,13.3,0,0,0,0,45,0,0
Survey Mtn Wx,2019/09/05 00:15:00,12.8,,,0,,,0,,,
Survey Mtn Wx,2019/09/05 00:30:00,13,,,0,,,0,,,
Survey Mtn Wx,2019/09/05 00:45:00,12.8,,,0,,,0,,,
